Timestamp,TicketID,ProductName,Price,ScanSource
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-07 20:09:07,1788833347,Apple,1.5,Visión IA
2026-09-07 20:09:07,1788833347,Banana,0.8,Visión IA
2026-09-09 12:40:36,1788979236,Tortuga,12.0,Visión IA
2026-09-09 12:40:36,1788979236,Pollo,5.5,Visión IA
2026-09-09 12:40:36,1788979236,Cartas pokemon,4.99,Visión IA
2026-09-09 12:40:36,1788979236,Sylveon,15.0,Visión IA
2026-09-09 12:40:36,1788979236,Cohete,25.0,Visión IA
2026-09-09 12:40:36,1788979236,Sylveon,15.0,Visión IA
2026-09-09 15:33:21,1788989601,Tortuga,12.0,Visión IA
2026-09-09 19:05:19,1789002319,Cartas pokemon,4.99,Visión IA
2026-09-09 19:05:19,1789002319,Pollo,5.5,Visión IA
2026-09-09 19:05:19,1789002319,Cartas pokemon,4.99,Visión IA
2026-09-09 19:05:19,1789002319,Sylveon,15.0,Visión IA
2026-09-09 19:05:19,1789002319,Cartas pokemon,4.99,Visión IA
2026-09-09 19:05:19,1789002319,Sylveon,15.0,Visión IA
2026-09-09 19:30:38,1789003838,Tortuga,12.0,Visión IA
2026-09-09 19:30:38,1789003838,Sylveon,15.0,Visión IA
2026-09-09 19:30:38,1789003838,Pollo,5.5,Visión IA
2026-09-09 19:30:38,1789003838,Tortuga,12.0,Botón Manual
2026-09-09 19:36:21,1789004181,Pollo,5.5,Visión IA
2026-09-09 19:36:21,1789004181,Cartas pokemon,4.99,Visión IA
2026-09-09 19:36:21,1789004181,Cohete,25.0,Visión IA
2026-09-09 19:36:21,1789004181,Tortuga,12.0,Visión IA
2026-09-09 19:36:21,1789004181,Tortuga,12.0,Visión IA
2026-09-09 19:36:26,1789004186,Tortuga,12.0,Visión IA
2026-09-09 19:38:06,1789004286,Pollo,5.5,Visión IA
2026-09-09 19:38:06,1789004286,Sylveon,15.0,Visión IA
2026-09-09 19:38:06,1789004286,Tortuga,12.0,Visión IA
2026-09-09 19:38:11,1789004291,Cartas pokemon,4.99,Visión IA
2026-09-09 19:38:13,1789004293,Cartas pokemon,4.99,Visión IA
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Tortuga,12.0,Botón Manual
2026-09-09 19:38:58,1789004338,Cohete,25.0,Botón Manual
2026-09-09 19:38:58,1789004338,Pollo,5.5,Botón Manual
2026-09-09 19:38:58,1789004338,Cartas pokemon,4.99,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Sylveon,15.0,Botón Manual
2026-09-09 19:38:58,1789004338,Cohete,25.0,Botón Manual
2026-09-09 19:38:58,1789004338,Cohete,25.0,Botón Manual
2026-09-09 19:38:58,1789004338,Cohete,25.0,Botón Manual
2026-09-09 19:38:58,1789004338,Cohete,25.0,Botón Manual
2026-09-14 15:57:43,1789423063,Pollo,5.5,Botón Manual
2026-09-14 15:57:43,1789423063,Pollo,5.5,Botón Manual
2026-09-14 15:57:43,1789423063,Pollo,5.5,Botón Manual
